"x","y","depth"
-10405.3967375197,4955.38814835238,35
-10602.9179607898,4726.09202860259,69
-10720.1913788271,4961.51243947369,360
-10731.5222951133,4809.23171288618,55
-10727.3844406979,4833.40457803646,79
-10726.5298384303,4713.12981267741,138
-10735.9946498666,4719.03975275376,165
-10720.6566004361,4714.20257921227,173
-10730.6295636339,4852.37406206823,96
-10747.0820575603,4789.49132390843,61
-10721.5456529335,4772.512676967,182
-10715.7232596865,4824.34385830126,109
-10716.8587430882,4831.16618670447,73
-10716.882904345,4831.38227920304,49
-10728.8417697837,4830.02398762554,46
-10722.2945910148,4856.32545584927,181
-10747.0578963035,4789.27523252119,34
-10678.2763034374,4710.46343606312,42
-10542.3559440143,4891.17798913077,945
-10687.7589357576,4986.19840553472,132
-10713.5161575732,5000.61901939183,180
-10689.1939996102,4989.60129699823,85
-10658.0879034348,4947.29853293606,54
-10177.2602447012,4890.52971385772,2
-10567.0709354866,4838.88375450633,30
-10357.7303958659,4928.00621985846,16
-10174.2652577434,4897.57653196652,12
-10580.5822790931,4688.65777757874,528
-10714.2267316142,4753.72446302978,55
-10533.0546080942,4929.11754953302,220
-10532.9096492504,4929.24103048449,220
-10732.2778344883,4712.7101745923,342
-10651.4449580715,5055.43868957858,12
-10568.4480140623,4919.60950737918,280
-10726.2734403553,4954.76555701943,380
-10661.243982833,4709.84603130577,58
-10696.1300458937,4701.38757779509,139
-10752.283233409,4695.44011144962,58
-10687.2394165508,4860.52381264457,88
-10683.5821780658,4886.70550508996,280
-10628.4583314112,4909.16918187465,30
-10704.2934805469,4852.75994018049,75
-10679.3876342796,4954.95596446657,358
-10624.7112144422,4909.18029517139,40
-10732.1032785397,4896.45680508494,50
-10732.1264743899,4896.75933458293,48
-10707.1317150452,4868.77234820435,146
-10783.7003470594,4956.98599370921,112
-10747.8196629859,4786.52769216677,58
-10734.8748651937,4711.70042044999,104
-10748.3180215238,4789.08930706663,104
-10187.4071550327,4872.00755224459,240
-10697.7487196432,4696.10135260598,350
-10702.0452138445,4702.02473977139,60
-10645.329750917,4701.29126218618,90
-10640.1374289775,4717.75005466643,195
-10708.0724820255,4705.44763516904,115
-10543.8950891344,5057.6002257956,65
-10732.6831052176,4823.51036104534,215
-10727.005662117,5017.77696159497,189
-10726.9090257869,5017.28303778909,347
-10702.9912949097,5013.02293996238,9
-10722.9388738032,4958.63298428691,68
-10721.7128074316,4784.24468761632,76
-10541.2929356859,4927.75925795552,149
-10744.3361976874,4805.57077067224,125
-10734.3499797179,4714.44273755494,33
-10738.2817937534,4725.11050223402,26
-10667.0663760801,4683.45195153494,98
-10679.6292294535,4695.52222648794,74
-10231.9327942148,4887.35007630121,2
-10703.5952741472,4811.59443644818,30
-10677.9035260326,4697.0523174085,154
-10729.7915211334,4941.73410525553,70
-10726.6926529474,4954.55107039224,142
-10702.6983853313,4984.9848335301,260
-10710.9556557658,4993.34870066085,80
-10702.9188111391,4684.31508350796,90
-10583.7463774542,4687.34563063198,35
-10701.8886614242,4962.60709920314,50
-10731.4365391764,4726.36808289375,248
-10579.4888300162,4939.86040342422,7
-10730.8694715207,4716.28976747406,58
-10665.4718635874,4731.91827332982,175
-10701.1893939469,4832.65154104898,295
-10177.5407344542,4875.6845109418,22
-10736.817767703,4720.89978523007,86
-10242.1521883169,4961.34611009529,365
-10679.1702003625,4692.09562702849,61
-10751.669634895,4697.04787208981,105
-10704.6099686593,5025.30930741396,38
-10741.6945321474,5004.1631730816,93
-10516.0706013062,4949.49192764086,150
-10744.914919801,4707.86122095625,126
-10727.2501535107,4945.47817492913,85
-10580.6986497255,4689.00295657566,795
-10450.4780334256,4983.72705505369,250
-10748.1090240427,4964.08294501095,46
-10696.2223335454,4978.56468200016,220
-10666.0477242707,5002.80833885071,120
-10665.0884058286,4990.61705232078,360
-10657.2886163556,4694.64551073231,90
-10209.657898344,4886.45483801389,75
-10706.204481152,5027.47022573168,25
-10720.8691899255,5020.95659915148,13
-10736.5002793947,5011.47942640201,58
-10726.7596225938,4708.04292335804,37
-10672.6185772444,5035.62812679985,63
-10704.0247322254,5081.95501561361,110
-10756.900225204,4683.37473857181,33
-10756.9665860354,4678.78372455323,31
-10716.2732196416,4961.24905434082,113
-10216.6418757601,4892.49615059372,16
-10175.5449259241,4896.95073000215,230
-10183.5899808556,4867.00656870907,41
-10216.2050684155,4892.22757888526,15
-10729.3007988747,4728.52254327474,19
-10733.422754522,4714.19002118694,61
-10718.0553080259,4951.97389687694,20
-10662.0170821712,5066.36676434132,15
-10661.9929209143,5066.33589493695,16
-10670.9318727709,5075.41175320498,12
-10670.5936412669,5075.16479130204,6
-10670.110450919,5074.8560883677,7
-10669.4581491678,5074.23868361035,7
-10670.4728436799,5074.11520265888,5
-10670.5936412669,5074.33129404612,4
-10670.9801865873,5074.63999698046,4
-10671.4150544214,5074.9178293991,4
-10671.6324883385,5074.97956931917,7
-10672.0673561726,5074.825217852,6
-10669.6755830849,5074.76347793193,5
-10697.2320096827,4723.20923942678,31
-10656.9241971106,5021.7731797471,160
-10556.03012823,4904.29785383826,44
-10705.942499374,4999.53880694815,360
-10709.2727172477,5021.32704311722,52
-10708.7412130835,5023.11751858053,52
-10677.7447992732,4697.74488583706,102
-10682.2384364583,4934.85941988869,76
-10180.3767946133,4893.98718383287,140
-10727.005662117,4834.56191675955,24
-10717.8734376003,4781.89723816937,290
-10722.0529958409,4821.7507549864,45
-10656.7667749547,4703.62505450276,120
-10708.3884830859,4984.61920606717,40
-10693.6513949101,4976.20866309009,120
-10703.5098487098,4973.53146990407,19
-10689.642783215,5043.44188574169,72
-10561.2002197258,5075.44262372068,115
-10727.1405668165,5035.2502747105,43
-10662.0599862317,5066.27304257587,7
-10662.0808598878,5065.72071172762,7
-10662.1034730151,5066.28748986164,7
-10662.1173887858,5066.29304651002,7
-10662.6531459575,5066.30527113644,7
-10662.1530479482,5066.30749379579,8
-10662.1834886966,5066.29860315839,8
-10662.1417413845,5066.26081794945,9
-10662.8218746771,5066.24970465271,8
-10662.1034730151,5066.23859135596,8.5
-10662.0930361871,5066.23414603726,9
-10662.0739020024,5066.22747805922,8
-10722.2013379565,5031.02388795814,32
-10646.2690654387,5039.02435028531,280
-10649.2609561375,4692.10056577756,260
-10697.80960114,4695.20117556959,70
-10714.8776765777,5014.9368974885,116
-10538.2574625327,4925.71095400771,250
-10265.6108901032,5037.13262046402,215
-10674.0545108327,4932.85902647448,155
-10670.6178025237,4705.72546758768,105
-10695.0187150515,4710.30908459595,150
-10701.27598483,4693.67000999323,100
-10708.9586470006,4715.09397674423,50
-10735.2923122224,4930.13626877181,70
-10347.2210840761,4938.10079847661,89
-10696.3716410676,4735.96227865795,100
-10692.4819831199,4725.65160865256,280
-10655.4534740956,4696.95707645539,110
-10701.6142076367,5074.45477499759,160
-10756.2269628232,4679.18124717782,194
-10751.9457759697,4677.78563937251,81
-10709.7559075956,5015.46169181008,334
-10177.3327197744,4875.80459566979,18
-10194.6307968096,4888.19900881498,16
-10721.0506776674,4957.14713651202,20
-10344.4910794844,4933.8407006499,139
-10396.8685009377,4980.39306603,16
-10351.3617042509,4922.86595004083,84
-10740.7151402061,4724.42925714351,6
-10550.230243742,4902.94314296497,760
-10551.053300697,4859.84466685582,400
-10687.3179797738,5031.39951738815,487
-10706.4460763259,4719.87886889252,59
-10705.619827441,4696.79037700421,80
-10710.7947546672,4716.14356538739,145
-10776.0336271437,5049.48072783566,130
-10717.7526400133,4822.15206835651,130
-10718.1156676812,4701.25936702452,102
-10682.5518283117,5033.62773338564,39
-10729.9255473999,4721.94132340107,224
-10217.9687010089,4892.69063328677,240
-10670.3037235792,4979.0656449682,26
-10721.1934012905,4692.66134273135,139
-10205.9735936849,4888.03230936379,98
-10613.2086732167,4967.52139902405,25
-10244.10320546,5034.61826152458,8
-10684.6026650174,5075.6337724247,54
-10752.3791652532,4672.21187652271,81
-10703.3778402301,5023.30273945208,50
-10705.8179358315,5000.30438973633,25
-10690.5009253068,5071.36774787684,470
-10544.8804996465,4971.70444391909,830
-10743.8141823393,4700.69492268281,142
-10735.8185283938,4719.39993470129,178
-10694.2723861772,5002.10931248541,60
-10689.3288086388,4948.01978589485,65
-10707.0575005007,4958.92748665066,19
-10266.8767120921,5053.93772772012,10
-10749.4852937642,4701.24636446733,107
-10702.5081045618,4713.42698223239,101
-10541.7355354701,4916.58804870924,455
-10185.9624284168,4909.74336924361,45
-10174.3514572454,4916.6120045317,18
-10570.7431508199,4928.19144184133,455
-10723.985748535,4774.33402294601,91
-10717.7284787564,4822.92382569236,34
-10504.4982898854,4908.68143150511,340
-10693.4565741204,5042.24164969316,161
-10730.8733853312,4716.28998973999,35
-10728.3941168352,4712.49090924751,181
-10228.2364176247,4876.82331490858,80
-10199.2070501858,4892.72489891463,60
-10712.9021241914,5043.74972406154,67
-10721.8355619238,5017.99305409354,65
-10718.2841441775,4787.20692463923,50
-10742.1052387247,4784.89165485434,180
-10749.377194318,4812.73663663844,44
-10750.8992317374,4835.48802445124,155
-10507.4457196968,4906.58225421879,750
-10385.8380261408,4942.01527166319,27
-10683.8027691233,4733.4278046514,671
-10711.9060855094,4985.73362523823,22
-10679.8895674311,5043.42188180755,134
-10741.8305762007,4716.35733631827,181
-10680.8410582522,4957.54054721681,74
-10260.0642465497,5050.12597806934,62
-10742.9385324685,4683.97418979827,62
-10708.1177952539,4717.95453932655,119
-10673.7585136928,5019.25873412394,8
-10743.7960918374,4803.7302975982,75
-10727.7878241009,4847.08971391495,80
-10541.1962993558,5067.66331599875,182
-10201.5538927289,4863.94454761733,270
-10558.1803061438,4901.67388111903,285
-10540.8822291086,4916.36812879127,362
-10709.0552833307,5038.52178255722,72
-10691.5466345929,5040.58799113742,78
-10756.576674838,4823.81906286835,50
-10756.6249886544,4826.35042515181,145
-10724.4486479497,4729.37245153596,39
-10675.423387801,4966.50497690369,305
-10186.4166217774,5061.24229985432,590
-10750.9233929943,4859.93727729159,88
-10669.9655007725,5018.54871893082,22
-10688.1574660355,4990.61112559962,48
-10694.3606643475,5117.81506815344,160
-10685.9466675456,5106.88025095357,380
-10723.6781491212,4725.94010983608,46
-10695.43435303,4700.60223778795,190
-10694.0445154321,5038.86654147152,226
-10304.0483709101,5025.43278836543,2.5
-10717.9360672657,4955.56804817743,20
-10212.2429440919,4953.28896995472,100
-10688.8121856518,4698.46959614247,188
-10706.3077883546,5007.28032946115,280
-10695.9092287049,4981.04405850411,120
-10702.3096134876,4979.93606281857,200
-10447.6272399442,4964.03182384592,70
-10740.8368162261,4715.49205503366,82
-10724.1070157792,4713.62791063755,51
-10709.7613347462,4975.44684659818,20
-10701.6088935518,4962.07063591997,7
-10701.6088935518,4961.97802437287,7
-10763.1721674232,4791.52876238601,36
-10773.1499663514,4808.16783698873,33
-10745.656656471,4812.98359854138,86
-10725.2178682668,4855.86240255908,35
-10761.2877459402,4789.61480597123,55
-10694.8012811344,5034.8482200835,47
-10180.595193937,4836.72789829527,8
-10171.4873220189,4892.39884701274,15
-10675.0138292748,4690.4824697714,372
-10678.9319884604,4928.33224731109,215
-10424.4826084051,4985.79536293564,375
-10660.1326519908,5065.17282619806,4
-10692.1437603133,4703.27066369417,62
-10702.9671336528,4709.81516079007,240
-10660.0578547234,5065.14726561554,4
-10660.0569849877,5065.14615428587,4
-10705.0448364934,4673.57346541536,90
-10664.3605327452,4713.45785274809,155
-10697.5796082399,5011.20159398337,112
-10660.0491573667,5065.15949024196,4
-10660.050896838,5065.15949024196,4
-10660.0448086883,5065.16282423099,4
-10739.0542060004,4713.6492481673,214
-10672.4350630184,5007.1992023949,120
-10696.8485432266,4971.80001827111,28
-10701.6129552173,4998.32412361386,18
-10702.2652569685,4979.06811434274,60
-10660.04046001,5065.16838087936,4
-10680.9350766779,4942.23953799152,27
-10660.037850803,5065.16726954969,4
-10660.0421994813,5065.17504885741,4
-10660.037850803,5065.17504885741,4
-10660.037850803,5065.17616018708,4
-10660.032632389,5065.17727151676,4
-10660.0361113317,5065.17949417611,4
-10660.035241596,5065.1883848135,4
-10660.0343718603,5065.18949614318,4
-10660.030023182,5065.18949614318,4
-10270.3050448466,4962.70131551029,300
-10688.4234138081,4699.106388046,355
-10660.0256745036,5065.1928301322,4
-10677.0733633373,4719.62042250872,260
-10660.9806442674,5063.97370147921,4
-10660.0465481597,5065.14726561554,4
-10660.0526363094,5065.15504492327,4
-10660.0500271024,5065.15837891229,4
-10660.0465481597,5065.16282423099,4
-10660.0256745036,5065.19838678057,4
-10660.0230652966,5065.19838678057,4
-10660.0213258253,5065.20394342895,4
-10660.019586354,5065.20505475862,4
-10660.0213258253,5065.20616608829,4
-10660.0204560896,5065.20727741797,4
-10660.0204560896,5065.21061140699,4
-10660.0178468826,5065.21727938504,4
-10660.0161074113,5065.21727938504,4
-10660.0074100546,5065.21839071472,4
-10660.0074100546,5065.22061337406,4
-10660.0004521693,5065.22283603341,4
-10660.043069217,5065.16393556066,4
-10722.6811450326,5019.78352955685,122
-10451.6135255246,4951.43675457134,469
-10695.8325180189,4932.72977883333,28
-10174.6114125393,4916.66139646776,9
-10455.1891045278,4947.70145217755,460
-10723.4300831139,4867.84006596499,154
-10710.021655329,4768.22170973593,287
-10671.5841745221,4691.78692409415,243
-10662.0895572444,4676.13569710319,122
-10350.4342790157,4864.72216943987,58
-10696.7098725716,4989.16022247502,9
-10662.8018707567,4675.85070327613,55
-10489.01215926,5073.21996437155,210
-10180.0627243662,4892.69063328677,14
-10562.4565007145,4912.41673501023,365
-10749.6084483348,4694.40435219293,32
-10743.8447100612,4805.45125383372,266
-10745.6325039115,4825.70214987876,81
-10715.5398585261,4938.24108717808,50
-10679.8260767273,4691.91497372191,266
-10719.779993856,4714.64499955571,61
-10750.991588968,4700.13803538289,78
-10546.9945400433,5071.36774787684,35
-10676.4160345139,4999.25479998184,66
-10677.1316356271,4975.92305136373,260
-10742.6731761161,5003.89410794276,380
-10742.657520874,5004.08747930613,200
-10712.3821092353,4963.45715527121,38
-10732.339933615,4720.44180627119,152
-10715.1808316423,4732.09065278697,41
-10678.9044439317,4693.29956713882,59
-10667.5244484618,4934.35476508348,460
-10700.3081777678,4772.07029329744,135
-10699.9442803642,4772.15330962413,85
-10194.1234452048,4994.99470326647,335
-10722.8260951791,4838.45650936959,204
-10718.7673345254,4827.67784732495,45
-10722.4637111155,4842.83514828736,90
-10745.0285159766,4846.41610032531,440
-10738.5054984647,4806.03778807537,45
-10682.9762593178,4735.48576494275,67
-10691.4914585621,4708.02468532675,216
-10686.2488832956,4708.98166353415,79
-10715.5783008426,5041.94838201667,94
-10542.1086520718,4897.02864643696,660
-10687.2394165508,4730.68346270379,95
-10710.2149279892,4711.1117124475,100
-10685.4999452143,4721.29890039009,160
-10695.4052690692,4714.19873845691,60
-10711.2537837582,4697.03486953261,75
-10674.8215220212,4692.15736694856,50
-10730.2188483593,4710.77213899746,180
-10721.2074214295,4956.68470000981,61
-10678.0588695203,5033.1627041513,38
-10715.3850281824,5042.31882487108,140
-10724.5655665156,4838.63679260339,30
-10757.7846420103,4783.1011782797,47
-10703.1362450562,5016.91259382335,20
-10189.1224651123,4899.29687030274,85
-10732.8848230112,4723.90537633492,81
-10733.9201563507,4728.20322158535,117
-10688.1574660355,4992.64856296587,48
-10687.6501231281,4768.53041155894,181
-10762.9547335062,4783.68771363268,189
-10731.5097709196,4727.40895426695,166
-10740.3301082258,4715.31290869012,87
-10580.5666238511,4939.1447071138,15
-10704.7795758119,4809.41630474513,23
-10716.3585407106,4801.8340357745,73
-10744.0893667047,4790.99079213981,260
-10661.7320089112,5066.15946468313,20
-10676.7680861177,4694.21987146695,300
-10210.8175430025,4882.10213086274,417
-10211.759753744,4880.55861730237,530
-10688.9305653736,4711.69824668915,54
-10681.3445395332,4736.42533194813,78
-10667.0180622637,4701.94324263237,74
-10683.035688356,4713.48872326379,52
-10691.7813675524,4697.55966385419,117
-10679.6292294535,4726.39249547271,22
-10671.5600132652,5076.06002958936,12
-10693.806207859,4674.69380908491,352
-10707.8473161584,4999.90307636622,72
-10743.9413463913,4834.25321382521,228
-10768.6321766067,4844.5638838306,182
-10677.0020450125,4996.42486120003,144
-10741.3180409713,4811.70042062525,132
-10719.4093125142,4834.11949641611,65
-10726.7683199505,4847.32976112465,96
-10726.4647822023,4709.33506637066,553
-10179.6810060787,4880.21904385233,416
-10684.5182136841,4944.68235174917,26
-10691.7359760478,4953.46274524195,38
-10709.3210397615,5010.58418922602,57
-10695.1878351522,5015.18385939144,30
-10692.4095080467,4692.4969403986,65
-10718.8406793343,4682.82207432465,146
-10550.2560487993,4906.08832930157,720
-10441.3216563493,4903.43348606664,265
-10299.4097835785,4919.85646928212,121
-10707.4098304199,4961.61512633562,30
-10696.4249819561,4691.93497765605,130
-10705.0689977502,4679.80925957692,610
-10705.082330798,4679.83148617041,585
-10707.4124483242,5035.12605250214,101
-10706.4460763259,5026.82195045863,22
-10693.2163531288,4708.34420483282,153
-10691.7525010255,4959.63140286653,26
-10678.8561301154,4723.52155973921,22
-10637.6343297242,5024.9226880448,135
-10676.9315964234,4996.42374987036,130
-10756.4969461693,4780.77047323696,98
-10705.0665798851,4809.68974074358,68
-10763.4296787599,5120.6061726311,160
-10727.6650174245,4834.03181250479,203
-10593.2473698944,4823.33748704648,10
-10697.8695172302,4980.70176896434,54
-10662.6574946358,4678.70793186943,50
-10697.2181808856,4711.28211596049,45
-10711.4051351592,4958.12788494982,31
-10708.7448746707,4812.41000462246,57
-10699.2465958058,4812.30445275263,58
-10672.2341540791,4977.50225083128,25
-10687.3475507865,4992.59410781182,290
-10706.4702375827,4990.14807119811,96
-10693.9798679799,4995.92081095816,15
-10694.3045663969,4865.33463544815,58
-10686.0072881217,4689.93470759944,44
-10683.3256060437,4724.72550096087,12
-10679.9191384438,4740.65455925914,66
-10732.1779888336,4805.47063986857,133
-10661.1158011902,5059.34401318795,7
-10708.9586470006,5078.56052135712,45
-10696.6678991283,4893.72299631998,18
-10693.2939335504,5042.42946440816,143
-10708.0997830282,5093.11894009387,15
-10262.4532625754,4849.1419441905,690
-10726.9573396033,5006.941497268,240
-10696.8076656502,4971.73333849063,30
-10683.5398480308,5013.31040427531,80
-10686.3624881686,4943.78384170729,33
-10692.0171615894,4714.66389216018,51
-10525.32362341,4949.61540859233,170
-10748.8215288969,4861.54253188336,80
-10712.606701077,4843.02037027023,48
-10746.4945337217,4827.4588531446,126
-10719.4921113498,4794.27621605671,24
-10235.5228630142,4867.37392540097,23
-10235.1822223424,4867.84315323882,135
-10224.6072976938,4682.85652554456,17
-10224.4290018818,4683.04767424859,90
-10708.5720929828,5029.01373929205,8.5
-10752.3035852236,4681.06850723116,89
-10670.2070872491,5021.35791252159,115
-10723.7355516753,4711.15209038856,97
-10654.6628843731,4976.23533500228,120
-10729.6384476558,4709.1539196337,93
-10693.4435280853,4735.8858436256,170
-10647.2857864349,4692.39506814132,205
-10755.323481411,4782.73950270509,32
-10550.6425941197,4908.49621063357,300
-10565.8629683143,4862.07010452913,704
-10747.8323611266,4679.28893502329,61
-10538.7562037543,4932.94546347391,200
-10691.9745445416,4986.83742009759,240
-10691.9980274047,4986.89854322969,140
-10675.2825775963,5000.71792773286,147
-10436.9245598233,4971.86780938126,210
-10437.7647244789,4971.22879481838,45
-10604.3104945682,4728.40848417625,330
-10177.4535173614,4910.28668609688,18
-10555.9334832025,4894.29588676721,410
-10763.896952945,4842.21774353001,40
-10680.3383510359,5000.17226486265,210
-10652.783385594,4708.91498375367,100
-10659.0541797622,4702.19143922258,370
-10682.0934776145,4735.86966711085,102
-10705.8436104285,4945.35526186712,32
-10705.187742761,4950.14998261505,36
-10669.5267626147,5060.60143381621,30
-10676.206236876,4741.40804077849,154
-10653.5009175203,4698.23177159212,229
-10686.0314493785,4986.41276880432,11
-10687.88896124,4941.62952913315,60
-10666.9214259336,4756.49100712163,100
-10676.9233861186,4694.78133966779,260
-10685.2825112973,4725.06507329958,50
-10486.427113512,4927.38881510111,170
-10728.3827406927,4984.71490377678,15
-10689.5345533085,4988.23411478333,35
-10728.4793770228,4995.98255198956,225
-10703.6490064167,4894.86711021994,2
-10703.6255235537,4894.77375852728,2
-10703.6507458881,4894.87600085733,2
-10703.5594236429,4894.89822745083,2
-10703.6316117034,4894.77598118662,2
-10616.5841173452,4894.8948934618,2
-10703.6376998531,4894.77931517565,2
-10703.5576841716,4894.92489936301,2
-10703.6446577384,4894.77931517565,2
-10703.5576841716,4894.88378016506,2
-10703.6498761524,4894.7770925163,2
-10703.4576645697,4894.77486985695,2
-10703.4689711334,4894.77375852728,2
-10703.6533550951,4894.78376049435,2
-10703.4767987544,4894.7726471976,2
-10703.6542248308,4894.78264916467,2
-10703.6481366811,4894.78709448337,2
-10703.6533550951,4894.79487379109,2
-10703.6533550951,4894.79820778012,2
-10703.6481366811,4894.80598708784,2
-10703.6498761524,4894.81376639556,2
-10703.6516156238,4894.81710038458,2
-10703.6524853594,4894.82154570328,2
-10703.6559643021,4894.82821368133,2
-10703.4837566398,4894.7726471976,2
-10703.6524853594,4894.83265900003,2
-10703.4898447895,4894.77375852728,2
-10703.6516156238,4894.83599298905,2
-10703.6481366811,4894.84154963742,2
-10703.4941934678,4894.77375852728,2
-10616.5275845268,4894.77375852728,2
-10703.6498761524,4894.84932894515,2
-10703.5063697671,4894.77598118662,2
-10703.5107184455,4894.77598118662,2
-10703.6498761524,4894.85599692319,2
-10703.5168065952,4894.77598118662,2
-10703.6533550951,4894.85821958254,2
-10703.5246342162,4894.77486985695,2
-10703.6533550951,4894.86266490124,2
-10703.5342013085,4894.77598118662,2
-10703.5420289295,4894.77375852728,2
-10703.5472473436,4894.77375852728,2
-10703.5524657576,4894.77375852728,2
-10703.5585539072,4894.77375852728,2
-10703.5663815283,4894.77375852728,2
-10703.5715999423,4894.7726471976,2
-10703.5759486206,4894.7726471976,2
-10703.5837762416,4894.78376049435,2
-10703.5898643913,4894.80709841751,2
-10703.5950828053,4894.80709841751,2
-10703.601170955,4894.77375852728,2
-10703.6081288403,4894.77486985695,2
-10703.61421699,4894.77486985695,2
-10703.619435404,4894.7770925163,2
-10739.7741731866,4805.94384404399,24
-10683.3497586032,4721.02106797145,102
-10703.441139592,4894.8948934618,2
-10703.4402698564,4894.88600282441,2
-10703.4289632927,4894.85377426384,2
-10703.4237448787,4894.85044027482,2
-10703.4220054073,4894.84488362645,2
-10703.4220054073,4894.8382156484,2
-10703.4167869933,4894.8337703297,2
-10703.417656729,4894.83043634068,2
-10703.4220054073,4894.8248796923,2
-10703.4402698564,4894.81376639556,2
-10190.3545935415,4898.52511407822,22
-10703.6498761524,4894.89378213213,2
-10703.6394393244,4894.89822745083,2
-10703.6342209104,4894.89711612115,2
-10703.629872232,4894.89711612115,2
-10703.624653818,4894.89711612115,2
-10703.619435404,4894.89711612115,2
-10703.6124775187,4894.89822745083,2
-10703.6003012193,4894.89822745083,2
-10703.5942130696,4894.89711612115,2
-10703.5724696779,4894.89711612115,2
-10703.4637527194,4894.90045011017,2
-10703.4454882704,4894.89822745083,2
-10703.4376606494,4894.87377819799,2
-10703.4324422353,4894.86711021994,2
-10703.4263540857,4894.86266490124,2
-10703.4263540857,4894.82265703296,2
-10703.4298330283,4894.82154570328,2
-10703.433311971,4894.81710038458,2
-10703.4541856271,4894.80154176914,2
-10703.4454882704,4894.80932107686,2
-10703.4498369487,4894.80820974719,2
-10703.5542052289,4894.88711415408,2
-10703.5489868149,4894.88822548375,2
-10703.5420289295,4894.8904481431,2
-10703.5342013085,4894.89155947278,2
-10703.5689907353,4894.89822745083,2
-10703.5194158022,4894.90045011017,2
-10703.4576645697,4894.79931910979,2
-10703.5072395028,4894.90156143985,2
-10703.5028908245,4894.90267276952,2
-10703.4628829837,4894.79709645044,2
-10703.5011513531,4894.90156143985,2
-10703.4941934678,4894.90045011017,2
-10703.58812492,4894.89711612115,2
-10703.5820367703,4894.89711612115,2
-10703.4872355824,4894.90045011017,2
-10703.5794275633,4894.89711612115,2
-10703.4820171684,4894.90045011017,2
-10703.5315921015,4894.77486985695,2
-10703.7064089709,4894.88266883538,2
-10703.6498761524,4894.88822548375,2
-10188.3208645363,4866.08663556505,89
-10186.4238753729,4870.24486002314,115
-10703.4611435124,4894.79153980207,2
-10703.5629025856,4894.89822745083,2
-10703.5324618372,4894.89822745083,2
-10551.1486846077,4908.61203563491,560
-10704.8735942377,4974.28939674212,11
-10704.6099686593,5002.99010348696,22
-10539.3750728664,4932.43227587945,145
-10184.3138009708,4864.68821165034,96
-10751.5510899234,4673.55969715202,86
-10546.2668583018,4934.26596984248,150
-10698.3526988807,4703.05457230693,98
-10686.3455196257,4718.0575229135,198
-10688.7856065298,4736.20924056089,29
-10330.5028337189,5089.42685508846,45
-10708.697821971,4987.9687537063,123
-10687.2257877929,4988.18657432251,70
-10715.3125444119,4816.47193903223,160
-10754.1686463906,4686.22963337279,101
-10712.6438126979,4731.74058393948,81
-10545.1825849362,4904.29785383826,680
-10529.9138969252,4928.96319806585,90
-10630.1505152195,5049.430507959,27
-10521.2165402426,4916.33725827557,457
-10654.2855060667,4933.26721786395,58
-10650.9425030786,4933.88989588061,76
-10716.3755614377,5037.53393383413,38
-10288.8714834989,4874.93714173566,10
-10507.4940422106,4921.67781526113,210
-10682.7560422466,4954.88446929461,109
-10705.5703394815,4960.17795480048,30
-10666.172479155,4718.9527600895,117
-10665.8799174709,4685.42764898112,185
-10554.9671112042,4900.77864283171,755
-10705.9145721616,4997.18649209989,164
-10690.5975616369,4701.66541021373,215
-10682.1176388714,4735.74618615938,95
-10677.4065677692,4720.3419221827,102
-10581.4698965267,4938.59472228249,18
-10176.2006109471,4875.7758866903,10
-10203.10830171,4882.65007751543,16
-10203.2646106043,4897.72711713742,65
-10285.1122945988,4867.0713970143,292
-10702.2617780259,4979.21925517848,80
-10720.9416736961,4956.62295897841,15
-10669.641472052,4683.40663373347,1000
-10728.5991135322,4710.46139899582,168
-10686.5871147996,5014.41210205559,8
-10756.0626697554,4681.52437466367,82
-10750.1850830829,4683.96618822461,121
-10731.1723134803,4721.71794613649,128
-10504.5466037017,4775.81579547498,15
-10174.3128061923,5084.17890965,10
-10712.177373459,4728.93325404857,104
-10697.1222490414,4734.82063413253,221
-10715.7014554133,4732.80079244901,72
-10729.6496672459,4710.1162199989,129
-10551.0103966365,4907.8040989615,620
-10752.3644667204,4672.24377168437,88
-10181.2199511596,4881.4878122679,110
-10547.5705920685,4911.76487792164,480
-10701.6425262301,4967.28212974511,92
-10753.4118024121,4924.30178798036,138
-10716.0557857245,4927.22569635413,142
-10732.9005391347,4945.13921937839,444
-10517.4829563606,4813.05657622712,100
-10691.8055288092,4992.21637908006,105
-10693.2309298986,4994.34642799342,18
-10673.033728171,4719.63190587825,49
-10682.1659526877,4734.41876509758,98
-10734.8091218746,4821.41118264769,52
-10751.5032196723,4829.46832278826,109
-10281.362768462,4973.01507167818,20
-10746.7751974219,4679.68156779731,137
-10747.2392883745,4681.54093347582,81
-10545.5618505691,4910.02153506116,565
-10744.3303095769,4822.148982194,45
-10704.4239408972,4814.21223573107,57
-10727.2182603038,4835.10832088665,98
-10699.6189122507,4964.9853447067,40
-10700.478724235,5028.45807445477,28
-10683.8571102079,5002.74314047269,18
-10693.738272806,4976.07122828323,55
-10693.8349091361,4976.04035887886,115
-10693.738272806,4976.04035887886,124
-10693.7141115491,4976.07122828323,57
-10693.8832316498,4976.1947092347,60
-10676.9472516654,4703.75841406371,10
-10666.7008957576,4682.93876394048,0
-10700.7543521656,4961.90329412024,12
-10690.552526724,4989.90024468068,70
-10683.9054240243,4719.66277639395,129
-10678.3246259511,4740.68542977484,53
-10682.6249817787,4740.68542977484,126
-10680.7647128552,4696.84964754974,88
