year, 	month, 	day, 	hour, 	minute, 	second,	Significant Wave Height (m), 	Peak period (s), 	Ice thickness (m)
   2.0120000e+03   9.0000000e+00   1.9000000e+01   1.4000000e+01   3.1000000e+01   1.0000000e+00   1.5600000e+00   7.1111111e+00   9.9160156e-03
   2.0120000e+03   9.0000000e+00   1.9000000e+01   1.5000000e+01   3.1000000e+01   1.0000000e+00   1.5300000e+00             NaN   1.1447266e-02
   2.0120000e+03   9.0000000e+00   1.9000000e+01   1.6000000e+01   3.1000000e+01   1.0000000e+00   1.4900000e+00   6.7368421e+00   1.9997559e-02
   2.0120000e+03   9.0000000e+00   1.9000000e+01   1.7000000e+01   3.1000000e+01   1.0000000e+00   1.4200000e+00   7.2112676e+00   3.0640137e-02
   2.0120000e+03   9.0000000e+00   1.9000000e+01   1.8000000e+01   3.1000000e+01   1.0000000e+00   1.3700000e+00             NaN   6.7278320e-02
   2.0120000e+03   9.0000000e+00   1.9000000e+01   1.9000000e+01   3.1000000e+01   1.0000000e+00   1.3400000e+00             NaN   8.4858398e-02
   2.0120000e+03   9.0000000e+00   1.9000000e+01   2.0000000e+01   3.1000000e+01   1.0000000e+00   1.3000000e+00             NaN   8.3267090e-02
   2.0120000e+03   9.0000000e+00   1.9000000e+01   2.1000000e+01   3.1000000e+01   1.0000000e+00   1.4000000e+00   6.4810127e+00   8.2302734e-02
   2.0120000e+03   9.0000000e+00   1.9000000e+01   2.2000000e+01   3.1000000e+01   1.0000000e+00   1.4600000e+00             NaN   8.4180664e-02
   2.0120000e+03   9.0000000e+00   1.9000000e+01   2.3000000e+01   3.1000000e+01   1.0000000e+00   1.3900000e+00   5.4468085e+00   9.4735840e-02
   2.0120000e+03   9.0000000e+00   2.0000000e+01   0.0000000e+00   3.1000000e+01   1.0000000e+00   1.3700000e+00             NaN   1.0134033e-01
   2.0120000e+03   9.0000000e+00   2.0000000e+01   1.0000000e+00   3.1000000e+01   1.0000000e+00   1.1900000e+00   4.9708738e+00   1.3392480e-01
   2.0120000e+03   9.0000000e+00   2.0000000e+01   2.0000000e+00   3.1000000e+01   1.0000000e+00   1.3700000e+00             NaN   1.0023242e-01
   2.0120000e+03   9.0000000e+00   2.0000000e+01   3.0000000e+00   3.1000000e+01   1.0000000e+00   1.1000000e+00             NaN   9.9512695e-02
   2.0120000e+03   9.0000000e+00   2.0000000e+01   4.0000000e+00   3.1000000e+01   1.0000000e+00   1.2900000e+00   5.8850575e+00   1.0394678e-01
   2.0120000e+03   9.0000000e+00   2.0000000e+01   5.0000000e+00   3.1000000e+01   1.0000000e+00   1.1800000e+00             NaN   1.1445801e-01
   2.0120000e+03   9.0000000e+00   2.0000000e+01   6.0000000e+00   3.1000000e+01   1.0000000e+00   1.2300000e+00             NaN   1.1636328e-01
   2.0120000e+03   9.0000000e+00   2.0000000e+01   7.0000000e+00   3.1000000e+01   1.0000000e+00   1.2000000e+00             NaN   1.0392529e-01
   2.0120000e+03   9.0000000e+00   2.0000000e+01   8.0000000e+00   3.1000000e+01   1.0000000e+00   1.0400000e+00             NaN   1.0030371e-01
   2.0120000e+03   9.0000000e+00   2.0000000e+01   9.0000000e+00   3.1000000e+01   1.0000000e+00   1.1200000e+00             NaN   1.1070312e-01
