latitude,longitude,SSMI x-location (km),SSMI y-location (km),thickness,,
78.402,-157.751,"-1,162.5",487.5,252.4,,
78.612,-158.199,"-1,137.5",487.5,254.9,,
78.822,-158.663,"-1,112.5",487.5,251.8,,
79.031,-159.146,"-1,087.5",487.5,244.5,,
79.239,-159.647,"-1,062.5",487.5,234.8,,
79.447,-160.168,"-1,037.5",487.5,223.6,,
79.654,-160.71,"-1,012.5",487.5,212.4,,
79.859,-161.274,-987.5,487.5,203.7,,
80.064,-161.862,-962.5,487.5,198.6,,
80.268,-162.474,-937.5,487.5,195.1,,
80.471,-163.113,-912.5,487.5,190.3,,
80.673,-163.78,-887.5,487.5,183.4,,
80.873,-164.476,-862.5,487.5,177.1,,
81.072,-165.203,-837.5,487.5,174.3,,
81.27,-165.964,-812.5,487.5,176.3,,
81.466,-166.759,-787.5,487.5,180.5,,
81.66,-167.593,-762.5,487.5,183.3,,
81.852,-168.465,-737.5,487.5,183.6,,
82.043,-169.38,-712.5,487.5,183.6,,
82.231,-170.34,-687.5,487.5,186.5,,
82.418,-171.347,-662.5,487.5,192,,
82.602,-172.405,-637.5,487.5,196.8,,
82.783,-173.517,-612.5,487.5,198.9,,
82.961,-174.685,-587.5,487.5,198.9,,
83.137,-175.914,-562.5,487.5,198.4,,
83.309,-177.207,-537.5,487.5,198.2,,
83.477,-178.568,-512.5,487.5,197.8,,
83.642,-180,-487.5,487.5,197.1,,
83.803,178.493,-462.5,487.5,195.8,,
83.959,176.906,-437.5,487.5,192.8,,
84.11,175.236,-412.5,487.5,187.5,,
84.256,173.48,-387.5,487.5,181.1,,
84.396,171.634,-362.5,487.5,176.1,,
84.531,169.695,-337.5,487.5,174.9,,
84.658,167.661,-312.5,487.5,178.8,,
84.779,165.53,-287.5,487.5,186.7,,
84.892,163.301,-262.5,487.5,196.4,,
84.997,160.974,-237.5,487.5,205,,
85.094,158.552,-212.5,487.5,210.4,,
85.181,156.038,-187.5,487.5,212.4,,
85.259,153.435,-162.5,487.5,212.4,,
85.327,150.751,-137.5,487.5,212,,
85.384,147.995,-112.5,487.5,211.1,,
85.43,145.176,-87.5,487.5,208.1,,
85.465,142.306,-62.5,487.5,202.7,,
85.489,139.399,-37.5,487.5,195.8,,
85.501,136.469,-12.5,487.5,188.7,,
85.501,133.531,,12.5,487.5,181.9,
85.489,130.601,,37.5,487.5,175.3,
85.465,127.694,,62.5,487.5,170.3,
85.43,124.824,,87.5,487.5,168.3,
85.384,122.005,112.5,487.5,169.2,,
85.327,119.249,137.5,487.5,170.2,,
85.259,116.565,162.5,487.5,169.9,,
85.181,113.962,187.5,487.5,168.8,,
85.094,111.448,212.5,487.5,168.7,,
84.997,109.026,237.5,487.5,171.2,,
84.892,106.699,262.5,487.5,176.2,,
84.779,104.47,287.5,487.5,181.8,,
84.658,102.339,312.5,487.5,185.4,,
84.531,100.305,337.5,487.5,186.3,,
84.396,98.366,362.5,487.5,187.1,,
84.256,96.52,387.5,487.5,191.8,,
84.11,94.764,412.5,487.5,201.6,,
83.959,93.094,437.5,487.5,211.7,,
83.803,91.507,462.5,487.5,215.1,,
83.642,90,487.5,487.5,209.1,,
83.477,88.568,512.5,487.5,196.9,,
83.309,87.207,537.5,487.5,183.2,,
83.137,85.914,562.5,487.5,170.4,,
82.961,84.685,587.5,487.5,159.4,,
82.783,83.517,612.5,487.5,151.2,,
82.602,82.405,637.5,487.5,147.2,,
82.418,81.347,662.5,487.5,147.5,,
82.231,80.34,687.5,487.5,150,,
82.043,79.38,712.5,487.5,151.1,,
81.852,78.465,737.5,487.5,150.5,,
81.66,77.593,762.5,487.5,152.1,,
81.466,76.759,787.5,487.5,159,,
81.27,75.964,812.5,487.5,169,,
81.072,75.203,837.5,487.5,175.4,,
80.873,74.476,862.5,487.5,-1,,
80.673,73.78,887.5,487.5,-1,,
80.471,73.113,912.5,487.5,-1,,
80.268,72.474,937.5,487.5,-1,,
80.064,71.862,962.5,487.5,-1,,
79.859,71.274,987.5,487.5,-1,,
79.654,70.71,"1,012.5",487.5,-1,,
79.447,70.168,"1,037.5",487.5,-1,,
79.239,69.647,"1,062.5",487.5,-1,,
79.031,69.146,"1,087.5",487.5,-1,,
78.822,68.663,"1,112.5",487.5,-1,,
78.612,68.199,"1,137.5",487.5,-1,,
78.402,67.751,"1,162.5",487.5,-1,,
78.191,67.319,"1,187.5",487.5,-1,,
68.603,-147.628,"-2,287.5",512.5,"9,999",,
68.82,-147.763,"-2,262.5",512.5,"9,999",,
69.038,-147.901,"-2,237.5",512.5,"9,999",,
69.256,-148.042,"-2,212.5",512.5,"9,999",,
69.474,-148.186,"-2,187.5",512.5,"9,999",,
69.692,-148.333,"-2,162.5",512.5,"9,999",,
69.909,-148.483,"-2,137.5",512.5,"9,999",,
70.127,-148.637,"-2,112.5",512.5,"9,999",,
70.345,-148.794,"-2,087.5",512.5,"9,999",,
70.563,-148.955,"-2,062.5",512.5,244.3,,
70.781,-149.119,"-2,037.5",512.5,236.9,,
70.999,-149.287,"-2,012.5",512.5,226.7,,
71.216,-149.459,"-1,987.5",512.5,216.1,,
71.434,-149.636,"-1,962.5",512.5,205.4,,
71.652,-149.816,"-1,937.5",512.5,195.1,,
71.869,-150.001,"-1,912.5",512.5,187.2,,
72.087,-150.191,"-1,887.5",512.5,182.3,,
72.304,-150.385,"-1,862.5",512.5,180.5,,
72.522,-150.584,"-1,837.5",512.5,183.4,,
72.739,-150.789,"-1,812.5",512.5,191.2,,
72.956,-150.998,"-1,787.5",512.5,201.7,,
73.173,-151.213,"-1,762.5",512.5,211.5,,
73.39,-151.434,"-1,737.5",512.5,219,,
73.607,-151.661,"-1,712.5",512.5,224.7,,
73.824,-151.894,"-1,687.5",512.5,228.1,,
74.04,-152.133,"-1,662.5",512.5,228.1,,
74.257,-152.379,"-1,637.5",512.5,223.9,,
74.473,-152.632,"-1,612.5",512.5,215.9,,
74.689,-152.892,"-1,587.5",512.5,207.7,,
74.905,-153.159,"-1,562.5",512.5,202.4,,
75.12,-153.435,"-1,537.5",512.5,201.1,,
75.336,-153.719,"-1,512.5",512.5,201.9,,
75.551,-154.011,"-1,487.5",512.5,201.3,,
75.765,-154.312,"-1,462.5",512.5,197.7,,
75.98,-154.622,"-1,437.5",512.5,192.2,,
76.194,-154.942,"-1,412.5",512.5,188.5,,
76.408,-155.273,"-1,387.5",512.5,189.6,,
76.621,-155.614,"-1,362.5",512.5,195.9,,
76.834,-155.966,"-1,337.5",512.5,204.6,,
77.047,-156.329,"-1,312.5",512.5,212.8,,
77.259,-156.705,"-1,287.5",512.5,218.8,,
77.47,-157.094,"-1,262.5",512.5,223,,
77.681,-157.496,"-1,237.5",512.5,226.4,,
77.892,-157.913,"-1,212.5",512.5,231.3,,
78.102,-158.344,"-1,187.5",512.5,239,,
78.311,-158.791,"-1,162.5",512.5,248.1,,
78.52,-159.254,"-1,137.5",512.5,254.8,,
78.728,-159.734,"-1,112.5",512.5,255.9,,
78.935,-160.233,"-1,087.5",512.5,251.1,,
79.142,-160.75,"-1,062.5",512.5,242.2,,
79.348,-161.288,"-1,037.5",512.5,231.2,,
79.552,-161.847,"-1,012.5",512.5,220.4,,
79.756,-162.429,-987.5,512.5,212.2,,
79.959,-163.034,-962.5,512.5,207.3,,
80.16,-163.664,-937.5,512.5,202.8,,
80.361,-164.32,-912.5,512.5,195,,
80.56,-165.005,-887.5,512.5,184,,
80.758,-165.719,-862.5,512.5,173.9,,
80.954,-166.464,-837.5,512.5,169.8,,
81.149,-167.242,-812.5,512.5,172.2,,
81.342,-168.056,-787.5,512.5,177.4,,
81.534,-168.906,-762.5,512.5,180.8,,
81.724,-169.796,-737.5,512.5,180.7,,
81.911,-170.727,-712.5,512.5,179.9,,
82.096,-171.703,-687.5,512.5,182,,
82.279,-172.725,-662.5,512.5,187.5,,
82.46,-173.797,-637.5,512.5,193.5,,
82.637,-174.92,-612.5,512.5,197.6,,
82.812,-176.1,-587.5,512.5,200,,
82.984,-177.337,-562.5,512.5,201.8,,
83.152,-178.636,-537.5,512.5,202.4,,
83.317,-180,-512.5,512.5,201.1,,
83.477,178.568,-487.5,512.5,198.3,,
83.634,177.064,-462.5,512.5,194.9,,
83.786,175.486,-437.5,512.5,190.8,,
83.932,173.83,-412.5,512.5,185,,
84.074,172.093,-387.5,512.5,178.3,,
84.21,170.272,-362.5,512.5,173.2,,
84.34,168.366,-337.5,512.5,172.4,,
84.463,166.373,-312.5,512.5,177,,
84.579,164.291,-287.5,512.5,186.2,,
84.688,162.121,-262.5,512.5,197.2,,
84.789,159.864,-237.5,512.5,206.6,,
84.882,157.521,-212.5,512.5,212.4,,
84.966,155.095,-187.5,512.5,214.7,,
85.04,152.592,-162.5,512.5,214.9,,
85.105,150.018,-137.5,512.5,214.1,,
85.159,147.381,-112.5,512.5,211.8,,
85.203,144.689,-87.5,512.5,207.3,,
85.237,141.953,-62.5,512.5,200.8,,
85.259,139.185,-37.5,512.5,193.9,,
85.27,136.397,-12.5,512.5,187.8,,
85.27,133.603,,12.5,512.5,182,
85.259,130.815,,37.5,512.5,176.1,
85.237,128.047,,62.5,512.5,171,
85.203,125.311,,87.5,512.5,168.3,
85.159,122.619,112.5,512.5,167.7,,
85.105,119.982,137.5,512.5,167.2,,
85.04,117.408,162.5,512.5,165.9,,
84.966,114.905,187.5,512.5,164.7,,
84.882,112.479,212.5,512.5,165.1,,
84.789,110.136,237.5,512.5,168.2,,
84.688,107.879,262.5,512.5,173.5,,
84.579,105.709,287.5,512.5,178.9,,
84.463,103.627,312.5,512.5,182.2,,
84.34,101.634,337.5,512.5,182.8,,
84.21,99.728,362.5,512.5,183.1,,
84.074,97.907,387.5,512.5,188,,
83.932,96.17,412.5,512.5,198.9,,
83.786,94.514,437.5,512.5,211.8,,
83.634,92.936,462.5,512.5,218.7,,
83.477,91.432,487.5,512.5,215.2,,
83.317,90,512.5,512.5,203.3,,
83.152,88.636,537.5,512.5,187.9,,
82.984,87.337,562.5,512.5,172.8,,
82.812,86.1,587.5,512.5,160.1,,
82.637,84.92,612.5,512.5,151.9,,
82.46,83.797,637.5,512.5,149.5,,
82.279,82.725,662.5,512.5,152.6,,
82.096,81.703,687.5,512.5,157.7,,
81.911,80.727,712.5,512.5,160.1,,
81.724,79.796,737.5,512.5,159.4,,
81.534,78.906,762.5,512.5,160.8,,
81.342,78.056,787.5,512.5,168.2,,
81.149,77.242,812.5,512.5,178.8,,
80.954,76.464,837.5,512.5,-1,,
80.758,75.719,862.5,512.5,-1,,
80.56,75.005,887.5,512.5,-1,,
80.361,74.32,912.5,512.5,-1,,
80.16,73.664,937.5,512.5,-1,,
79.959,73.034,962.5,512.5,-1,,
79.756,72.429,987.5,512.5,-1,,
79.552,71.847,"1,012.5",512.5,-1,,
79.348,71.288,"1,037.5",512.5,-1,,
79.142,70.75,"1,062.5",512.5,-1,,
78.935,70.233,"1,087.5",512.5,-1,,
78.728,69.734,"1,112.5",512.5,-1,,
78.52,69.254,"1,137.5",512.5,-1,,
78.311,68.791,"1,162.5",512.5,-1,,
78.102,68.344,"1,187.5",512.5,-1,,
68.553,-148.223,"-2,287.5",537.5,"9,999",,
68.77,-148.364,"-2,262.5",537.5,"9,999",,
68.987,-148.508,"-2,237.5",537.5,"9,999",,
69.204,-148.655,"-2,212.5",537.5,"9,999",,
69.422,-148.805,"-2,187.5",537.5,"9,999",,
69.639,-148.958,"-2,162.5",537.5,"9,999",,
69.856,-149.115,"-2,137.5",537.5,"9,999",,
70.073,-149.275,"-2,112.5",537.5,"9,999",,
70.29,-149.439,"-2,087.5",537.5,"9,999",,
70.508,-149.607,"-2,062.5",537.5,"9,999",,
70.725,-149.778,"-2,037.5",537.5,255.8,,
70.942,-149.954,"-2,012.5",537.5,252.1,,
71.159,-150.133,"-1,987.5",537.5,246,,
71.376,-150.317,"-1,962.5",537.5,235.1,,
71.593,-150.505,"-1,937.5",537.5,220.3,,
71.81,-150.698,"-1,912.5",537.5,206.3,,
72.027,-150.895,"-1,887.5",537.5,195.7,,
72.243,-151.098,"-1,862.5",537.5,188.7,,
72.46,-151.305,"-1,837.5",537.5,187.8,,
72.676,-151.518,"-1,812.5",537.5,194.3,,
72.893,-151.736,"-1,787.5",537.5,205.9,,
73.109,-151.96,"-1,762.5",537.5,218.1,,
73.325,-152.19,"-1,737.5",537.5,227.3,,
73.541,-152.425,"-1,712.5",537.5,233.4,,
73.757,-152.668,"-1,687.5",537.5,237.6,,
73.972,-152.916,"-1,662.5",537.5,240.4,,
74.188,-153.172,"-1,637.5",537.5,239.4,,
74.403,-153.435,"-1,612.5",537.5,233.3,,
74.618,-153.705,"-1,587.5",537.5,224.8,,
74.832,-153.983,"-1,562.5",537.5,218.4,,
75.047,-154.269,"-1,537.5",537.5,215.6,,
75.261,-154.564,"-1,512.5",537.5,214.6,,
75.475,-154.867,"-1,487.5",537.5,211.6,,
75.689,-155.179,"-1,462.5",537.5,205.4,,
75.902,-155.501,"-1,437.5",537.5,197.3,,
76.115,-155.833,"-1,412.5",537.5,191.2,,
76.327,-156.176,"-1,387.5",537.5,190.3,,
76.539,-156.529,"-1,362.5",537.5,194.5,,
76.751,-156.894,"-1,337.5",537.5,201.1,,
76.962,-157.27,"-1,312.5",537.5,206.7,,
77.173,-157.659,"-1,287.5",537.5,209.9,,
77.383,-158.062,"-1,262.5",537.5,211.9,,
77.592,-158.477,"-1,237.5",537.5,214.3,,
77.801,-158.908,"-1,212.5",537.5,218.9,,
78.01,-159.353,"-1,187.5",537.5,227,,
78.217,-159.814,"-1,162.5",537.5,237.7,,
78.424,-160.292,"-1,137.5",537.5,247.3,,
78.631,-160.787,"-1,112.5",537.5,252.5,,
78.836,-161.301,"-1,087.5",537.5,252,,
79.041,-161.834,"-1,062.5",537.5,246.4,,
79.244,-162.387,"-1,037.5",537.5,237.2,,
79.447,-162.962,"-1,012.5",537.5,227.2,,
79.649,-163.56,-987.5,537.5,219.3,,
79.849,-164.181,-962.5,537.5,214.5,,
80.048,-164.827,-937.5,537.5,209.5,,
80.247,-165.5,-912.5,537.5,200.1,,
80.443,-166.201,-887.5,537.5,186.5,,
80.639,-166.931,-862.5,537.5,174.2,,
80.833,-167.692,-837.5,537.5,168.9,,
81.025,-168.486,-812.5,537.5,170.8,,
81.215,-169.315,-787.5,537.5,175.6,,
81.404,-170.181,-762.5,537.5,178.5,,
81.59,-171.085,-737.5,537.5,178.4,,
81.775,-172.03,-712.5,537.5,177.4,,
81.957,-173.019,-687.5,537.5,179.2,,
82.137,-174.053,-662.5,537.5,184.7,,
82.314,-175.135,-637.5,537.5,191.5,,
82.488,-176.269,-612.5,537.5,197.4,,
82.659,-177.455,-587.5,537.5,201.8,,
82.827,-178.698,-562.5,537.5,204.9,,
82.991,-180,-537.5,537.5,205.3,,
83.152,178.636,-512.5,537.5,202.6,,
83.309,177.207,-487.5,537.5,197.8,,
83.461,175.711,-462.5,537.5,192.9,,
83.609,174.144,-437.5,537.5,187.7,,
83.752,172.504,-412.5,537.5,181.5,,
83.889,170.789,-387.5,537.5,174.8,,
84.021,168.996,-362.5,537.5,170.1,,
84.146,167.125,-337.5,537.5,169.5,,
84.265,165.174,-312.5,537.5,174.3,,
84.377,163.142,-287.5,537.5,183.7,,
84.482,161.03,-262.5,537.5,195.5,,
84.579,158.839,-237.5,537.5,206,,
84.668,156.571,-212.5,537.5,212.8,,
84.749,154.231,-187.5,537.5,215.7,,
84.82,151.821,-162.5,537.5,215.9,,
84.882,149.349,-137.5,537.5,214.5,,
84.934,146.821,-112.5,537.5,211.4,,
84.976,144.246,-87.5,537.5,206.3,,
85.008,141.633,-62.5,537.5,199.9,,
85.029,138.991,-37.5,537.5,193.5,,
85.04,136.332,-12.5,537.5,187.9,,
85.04,133.668,,12.5,537.5,182.6,
85.029,131.009,,37.5,537.5,177.1,
85.008,128.367,,62.5,537.5,172.4,
84.976,125.754,,87.5,537.5,169.2,
84.934,123.179,112.5,537.5,167.1,,
84.882,120.651,137.5,537.5,164.9,,
84.82,118.179,162.5,537.5,162.5,,
84.749,115.769,187.5,537.5,161,,
84.668,113.429,212.5,537.5,161.3,,
84.579,111.161,237.5,537.5,164.2,,
84.482,108.97,262.5,537.5,169.3,,
84.377,106.858,287.5,537.5,174.9,,
84.265,104.826,312.5,537.5,178.9,,
84.146,102.875,337.5,537.5,180,,
84.021,101.004,362.5,537.5,180.2,,
83.889,99.211,387.5,537.5,184.4,,
83.752,97.496,412.5,537.5,195.3,,
83.609,95.856,437.5,537.5,210,,
83.461,94.289,462.5,537.5,220.1,,
83.309,92.793,487.5,537.5,219.4,,
83.152,91.364,512.5,537.5,208.4,,
82.991,90,537.5,537.5,192,,
82.827,88.698,562.5,537.5,176,,
82.659,87.455,587.5,537.5,163.3,,
82.488,86.269,612.5,537.5,156.1,,
82.314,85.135,637.5,537.5,155.3,,
82.137,84.053,662.5,537.5,160.1,,
81.957,83.019,687.5,537.5,166.7,,
81.775,82.03,712.5,537.5,170.2,,
81.59,81.085,737.5,537.5,170.5,,
81.404,80.181,762.5,537.5,172.7,,
81.215,79.315,787.5,537.5,180.3,,
81.025,78.486,812.5,537.5,189.9,,
80.833,77.692,837.5,537.5,-1,,
80.639,76.931,862.5,537.5,-1,,
80.443,76.201,887.5,537.5,-1,,
80.247,75.5,912.5,537.5,-1,,
80.048,74.827,937.5,537.5,-1,,
79.849,74.181,962.5,537.5,-1,,
79.649,73.56,987.5,537.5,-1,,
79.447,72.962,"1,012.5",537.5,-1,,
79.244,72.387,"1,037.5",537.5,-1,,
79.041,71.834,"1,062.5",537.5,-1,,
78.836,71.301,"1,087.5",537.5,-1,,
78.631,70.787,"1,112.5",537.5,-1,,
78.424,70.292,"1,137.5",537.5,-1,,
78.217,69.814,"1,162.5",537.5,-1,,
78.01,69.353,"1,187.5",537.5,-1,,
68.501,-148.815,"-2,287.5",562.5,"9,999",,
68.717,-148.962,"-2,262.5",562.5,"9,999",,
68.934,-149.112,"-2,237.5",562.5,"9,999",,
69.15,-149.265,"-2,212.5",562.5,"9,999",,
69.367,-149.421,"-2,187.5",562.5,"9,999",,
69.584,-149.58,"-2,162.5",562.5,"9,999",,
69.8,-149.744,"-2,137.5",562.5,"9,999",,
70.017,-149.91,"-2,112.5",562.5,"9,999",,
70.233,-150.081,"-2,087.5",562.5,"9,999",,
70.45,-150.255,"-2,062.5",562.5,"9,999",,
70.666,-150.433,"-2,037.5",562.5,277,,
70.883,-150.616,"-2,012.5",562.5,279,,
71.099,-150.803,"-1,987.5",562.5,277.1,,
71.315,-150.994,"-1,962.5",562.5,266.7,,
71.531,-151.189,"-1,937.5",562.5,249.2,,
71.747,-151.39,"-1,912.5",562.5,230.1,,
71.963,-151.595,"-1,887.5",562.5,213.8,,
72.179,-151.805,"-1,862.5",562.5,201.7,,
72.395,-152.021,"-1,837.5",562.5,197.1,,
72.611,-152.241,"-1,812.5",562.5,202.1,,
72.826,-152.468,"-1,787.5",562.5,214.1,,
73.042,-152.7,"-1,762.5",562.5,227.8,,
73.257,-152.939,"-1,737.5",562.5,238.6,,
73.472,-153.184,"-1,712.5",562.5,246.2,,
73.687,-153.435,"-1,687.5",562.5,252,,
73.901,-153.693,"-1,662.5",562.5,256.9,,
74.116,-153.958,"-1,637.5",562.5,257.9,,
74.33,-154.231,"-1,612.5",562.5,251.9,,
74.544,-154.511,"-1,587.5",562.5,241.1,,
74.757,-154.799,"-1,562.5",562.5,231,,
74.97,-155.095,"-1,537.5",562.5,224.8,,
75.183,-155.4,"-1,512.5",562.5,222.3,,
75.396,-155.714,"-1,487.5",562.5,219.5,,
75.608,-156.038,"-1,462.5",562.5,214.1,,
75.82,-156.371,"-1,437.5",562.5,206.1,,
76.032,-156.714,"-1,412.5",562.5,198,,
76.243,-157.068,"-1,387.5",562.5,193.4,,
76.454,-157.433,"-1,362.5",562.5,193.2,,
76.664,-157.81,"-1,337.5",562.5,196.1,,
76.874,-158.199,"-1,312.5",562.5,199.1,,
77.083,-158.6,"-1,287.5",562.5,200.4,,
77.292,-159.015,"-1,262.5",562.5,201.1,,
77.5,-159.444,"-1,237.5",562.5,202.9,,
77.707,-159.887,"-1,212.5",562.5,207,,
77.914,-160.346,"-1,187.5",562.5,214.5,,
78.12,-160.821,"-1,162.5",562.5,224.6,,
78.325,-161.313,"-1,137.5",562.5,235.2,,
78.529,-161.822,"-1,112.5",562.5,243.5,,
78.733,-162.35,"-1,087.5",562.5,247.7,,
78.935,-162.897,"-1,062.5",562.5,247,,
79.137,-163.465,"-1,037.5",562.5,241.5,,
79.338,-164.055,"-1,012.5",562.5,233.1,,
79.537,-164.667,-987.5,562.5,225.3,,
79.735,-165.303,-962.5,562.5,220.3,,
79.933,-165.964,-937.5,562.5,215.2,,
80.128,-166.651,-912.5,562.5,205.6,,
80.323,-167.367,-887.5,562.5,191.4,,
80.515,-168.111,-862.5,562.5,178.5,,
80.707,-168.887,-837.5,562.5,172.4,,
80.896,-169.695,-812.5,562.5,172.9,,
81.084,-170.538,-787.5,562.5,175.9,,
81.27,-171.416,-762.5,562.5,177.5,,
81.453,-172.333,-737.5,562.5,177,,
81.635,-173.29,-712.5,562.5,175.9,,
81.813,-174.289,-687.5,562.5,177.2,,
81.99,-175.333,-662.5,562.5,182.3,,
82.164,-176.424,-637.5,562.5,189.4,,
82.334,-177.563,-612.5,562.5,196.4,,
82.502,-178.755,-587.5,562.5,201.8,,
82.666,-180,-562.5,562.5,205,,
82.827,178.698,-537.5,562.5,204.3,,
82.984,177.337,-512.5,562.5,200,,
83.137,175.914,-487.5,562.5,194,,
83.285,174.428,-462.5,562.5,188.3,,
83.429,172.875,-437.5,562.5,182.9,,
83.567,171.254,-412.5,562.5,177.1,,
83.701,169.563,-387.5,562.5,171.3,,
83.828,167.8,-362.5,562.5,167.1,,
83.95,165.964,-337.5,562.5,166.5,,
84.065,164.055,-312.5,562.5,170.7,,
84.173,162.072,-287.5,562.5,179.5,,
84.275,160.017,-262.5,562.5,191.4,,
84.368,157.891,-237.5,562.5,202.9,,
84.454,155.695,-212.5,562.5,211,,
84.531,153.435,-187.5,562.5,214.5,,
84.599,151.113,-162.5,562.5,214.6,,
84.658,148.736,-137.5,562.5,213.1,,
84.708,146.31,-112.5,562.5,210.6,,
84.749,143.842,-87.5,562.5,206.7,,
84.779,141.34,-62.5,562.5,201.7,,
84.799,138.814,-37.5,562.5,195.8,,
84.81,136.273,-12.5,562.5,189.4,,
84.81,133.727,,12.5,562.5,183.1,
84.799,131.186,,37.5,562.5,177.5,
84.779,128.66,,62.5,562.5,173.2,
84.749,126.158,,87.5,562.5,170,
84.708,123.69,112.5,562.5,166.8,,
84.658,121.264,137.5,562.5,163,,
84.599,118.887,162.5,562.5,159.5,,
84.531,116.565,187.5,562.5,157.5,,
84.454,114.305,212.5,562.5,157.3,,
84.368,112.109,237.5,562.5,159.7,,
84.275,109.983,262.5,562.5,164.7,,
84.173,107.928,287.5,562.5,170.8,,
84.065,105.945,312.5,562.5,175.8,,
83.95,104.036,337.5,562.5,177.5,,
83.828,102.2,362.5,562.5,177.4,,
83.701,100.437,387.5,562.5,180.7,,
83.567,98.746,412.5,562.5,191.3,,
83.429,97.125,437.5,562.5,206.9,,
83.285,95.572,462.5,562.5,219.6,,
83.137,94.086,487.5,562.5,221.6,,
82.984,92.663,512.5,562.5,212.1,,
82.827,91.302,537.5,562.5,196.2,,
82.666,90,562.5,562.5,180.4,,
82.502,88.755,587.5,562.5,168.8,,
82.334,87.563,612.5,562.5,163,,
82.164,86.424,637.5,562.5,163.3,,
81.99,85.333,662.5,562.5,168.6,,
81.813,84.289,687.5,562.5,175.5,,
81.635,83.29,712.5,562.5,179.5,,
81.453,82.333,737.5,562.5,180.8,,
81.27,81.416,762.5,562.5,183.7,,
81.084,80.538,787.5,562.5,190.8,,
80.896,79.695,812.5,562.5,-1,,
80.707,78.887,837.5,562.5,-1,,
80.515,78.111,862.5,562.5,-1,,
80.323,77.367,887.5,562.5,-1,,
80.128,76.651,912.5,562.5,-1,,
79.933,75.964,937.5,562.5,-1,,
79.735,75.303,962.5,562.5,-1,,
79.537,74.667,987.5,562.5,-1,,
79.338,74.055,"1,012.5",562.5,-1,,
79.137,73.465,"1,037.5",562.5,-1,,
78.935,72.897,"1,062.5",562.5,-1,,
78.733,72.35,"1,087.5",562.5,-1,,
78.529,71.822,"1,112.5",562.5,-1,,
78.325,71.313,"1,137.5",562.5,-1,,
78.12,70.821,"1,162.5",562.5,-1,,
77.914,70.346,"1,187.5",562.5,-1,,
68.446,-149.404,"-2,287.5",587.5,"9,999",,
68.662,-149.556,"-2,262.5",587.5,"9,999",,
68.878,-149.712,"-2,237.5",587.5,"9,999",,
69.094,-149.871,"-2,212.5",587.5,"9,999",,
69.31,-150.033,"-2,187.5",587.5,"9,999",,
69.526,-150.199,"-2,162.5",587.5,"9,999",,
69.742,-150.368,"-2,137.5",587.5,"9,999",,
69.958,-150.542,"-2,112.5",587.5,"9,999",,
70.174,-150.719,"-2,087.5",587.5,"9,999",,
70.39,-150.9,"-2,062.5",587.5,"9,999",,
70.605,-151.085,"-2,037.5",587.5,287.9,,
70.821,-151.274,"-2,012.5",587.5,291,,
71.036,-151.468,"-1,987.5",587.5,289.1,,
71.252,-151.666,"-1,962.5",587.5,278.3,,
71.467,-151.869,"-1,937.5",587.5,260.2,,
71.683,-152.076,"-1,912.5",587.5,241.5,,
71.898,-152.289,"-1,887.5",587.5,225.9,,
72.113,-152.507,"-1,862.5",587.5,214.8,,
72.328,-152.731,"-1,837.5",587.5,211,,
72.543,-152.959,"-1,812.5",587.5,215.5,,
72.757,-153.194,"-1,787.5",587.5,226.7,,
72.972,-153.435,"-1,762.5",587.5,239.9,,
73.186,-153.682,"-1,737.5",587.5,251.2,,
73.4,-153.935,"-1,712.5",587.5,260.2,,
73.614,-154.195,"-1,687.5",587.5,267.7,,
73.827,-154.463,"-1,662.5",587.5,273.1,,
74.04,-154.737,"-1,637.5",587.5,273.4,,
74.254,-155.019,"-1,612.5",587.5,265.3,,
74.466,-155.308,"-1,587.5",587.5,250.7,,
74.679,-155.606,"-1,562.5",587.5,235.4,,
74.891,-155.913,"-1,537.5",587.5,225.1,,
75.103,-156.228,"-1,512.5",587.5,221.5,,
75.314,-156.552,"-1,487.5",587.5,221.2,,
75.525,-156.886,"-1,462.5",587.5,219.7,,
75.736,-157.23,"-1,437.5",587.5,214.1,,
75.946,-157.584,"-1,412.5",587.5,205.1,,
76.156,-157.949,"-1,387.5",587.5,196.8,,
76.365,-158.325,"-1,362.5",587.5,192.2,,
76.574,-158.714,"-1,337.5",587.5,191.7,,
76.782,-159.114,"-1,312.5",587.5,193,,
76.99,-159.528,"-1,287.5",587.5,193.9,,
77.197,-159.955,"-1,262.5",587.5,194.4,,
77.403,-160.396,"-1,237.5",587.5,195.4,,
77.609,-160.852,"-1,212.5",587.5,198.4,,
77.814,-161.323,"-1,187.5",587.5,204,,
78.018,-161.811,"-1,162.5",587.5,212.3,,
78.222,-162.316,"-1,137.5",587.5,222.3,,
78.424,-162.838,"-1,112.5",587.5,231.9,,
78.626,-163.379,"-1,087.5",587.5,239.5,,
78.827,-163.94,"-1,062.5",587.5,243.3,,
79.026,-164.521,"-1,037.5",587.5,242,,
79.225,-165.124,"-1,012.5",587.5,236.3,,
79.422,-165.75,-987.5,587.5,229.6,,
79.618,-166.399,-962.5,587.5,224.8,,
79.813,-167.074,-937.5,587.5,220,,
80.006,-167.775,-912.5,587.5,211.2,,
80.198,-168.503,-887.5,587.5,198.2,,
80.388,-169.261,-862.5,587.5,185.9,,
80.577,-170.049,-837.5,587.5,179,,
80.764,-170.87,-812.5,587.5,177.2,,
80.949,-171.724,-787.5,587.5,177.5,,
