year, 	month, 	day, 	hour, 	minute, 	second,	Significant Wave Height (m), 	Peak period (s), 	Ice thickness (m)
   2.0130000e+03   1.0000000e+00   2.8000000e+01   1.2000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   5.2791943e-01
   2.0130000e+03   1.0000000e+00   2.8000000e+01   1.3000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   5.2602100e-01
   2.0130000e+03   1.0000000e+00   2.8000000e+01   1.4000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   5.3325391e-01
   2.0130000e+03   1.0000000e+00   2.8000000e+01   1.5000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   5.5299707e-01
   2.0130000e+03   1.0000000e+00   2.8000000e+01   1.6000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   5.4595996e-01
   2.0130000e+03   1.0000000e+00   2.8000000e+01   1.7000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   5.3312891e-01
   2.0130000e+03   1.0000000e+00   2.8000000e+01   1.8000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   5.3578076e-01
   2.0130000e+03   1.0000000e+00   2.8000000e+01   1.9000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   5.4070020e-01
   2.0130000e+03   1.0000000e+00   2.8000000e+01   2.0000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   5.1805664e-01
   2.0130000e+03   1.0000000e+00   2.8000000e+01   2.1000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   5.1528516e-01
   2.0130000e+03   1.0000000e+00   2.8000000e+01   2.2000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   5.1141992e-01
   2.0130000e+03   1.0000000e+00   2.8000000e+01   2.3000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   5.1553906e-01
   2.0130000e+03   1.0000000e+00   2.9000000e+01   0.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   5.3215283e-01
   2.0130000e+03   1.0000000e+00   2.9000000e+01   1.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   5.3680566e-01
   2.0130000e+03   1.0000000e+00   2.9000000e+01   2.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   5.2266846e-01
   2.0130000e+03   1.0000000e+00   2.9000000e+01   3.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   5.2848633e-01
   2.0130000e+03   1.0000000e+00   2.9000000e+01   4.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   5.2064258e-01
   2.0130000e+03   1.0000000e+00   2.9000000e+01   5.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   5.1853760e-01
   2.0130000e+03   1.0000000e+00   2.9000000e+01   6.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   5.2273437e-01
   2.0130000e+03   1.0000000e+00   2.9000000e+01   7.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   5.3488672e-01
   2.0130000e+03   1.0000000e+00   2.9000000e+01   8.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   5.1609473e-01
   2.0130000e+03   1.0000000e+00   2.9000000e+01   9.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   4.9840283e-01
   2.0130000e+03   1.0000000e+00   2.9000000e+01   1.0000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   5.0477295e-01
   2.0130000e+03   1.0000000e+00   2.9000000e+01   1.1000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   5.2519336e-01
   2.0130000e+03   1.0000000e+00   2.9000000e+01   1.2000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   4.9160693e-01
   2.0130000e+03   1.0000000e+00   2.9000000e+01   1.3000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   4.9330566e-01
   2.0130000e+03   1.0000000e+00   2.9000000e+01   1.4000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   5.0078174e-01
   2.0130000e+03   1.0000000e+00   2.9000000e+01   1.5000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   5.0172656e-01
   2.0130000e+03   1.0000000e+00   2.9000000e+01   1.6000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   5.1227344e-01
   2.0130000e+03   1.0000000e+00   2.9000000e+01   1.7000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   5.0893848e-01
   2.0130000e+03   1.0000000e+00   2.9000000e+01   1.8000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   5.0469922e-01
   2.0130000e+03   1.0000000e+00   2.9000000e+01   1.9000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   4.9571143e-01
   2.0130000e+03   1.0000000e+00   2.9000000e+01   2.0000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   4.9415332e-01
   2.0130000e+03   1.0000000e+00   2.9000000e+01   2.1000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   4.8485059e-01
   2.0130000e+03   1.0000000e+00   2.9000000e+01   2.2000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   4.8906201e-01
   2.0130000e+03   1.0000000e+00   2.9000000e+01   2.3000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   4.9560645e-01
   2.0130000e+03   1.0000000e+00   3.0000000e+01   0.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   4.7586816e-01
   2.0130000e+03   1.0000000e+00   3.0000000e+01   1.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   4.9710107e-01
   2.0130000e+03   1.0000000e+00   3.0000000e+01   2.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   4.9520020e-01
   2.0130000e+03   1.0000000e+00   3.0000000e+01   3.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   4.9353662e-01
   2.0130000e+03   1.0000000e+00   3.0000000e+01   4.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   5.0461377e-01
   2.0130000e+03   1.0000000e+00   3.0000000e+01   5.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   5.1138623e-01
   2.0130000e+03   1.0000000e+00   3.0000000e+01   6.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   5.0480371e-01
   2.0130000e+03   1.0000000e+00   3.0000000e+01   7.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   5.0025977e-01
   2.0130000e+03   1.0000000e+00   3.0000000e+01   8.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   4.9266748e-01
   2.0130000e+03   1.0000000e+00   3.0000000e+01   9.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   4.8637744e-01
   2.0130000e+03   1.0000000e+00   3.0000000e+01   1.0000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   4.8428809e-01
   2.0130000e+03   1.0000000e+00   3.0000000e+01   1.1000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   4.9545654e-01
   2.0130000e+03   1.0000000e+00   3.0000000e+01   1.2000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   5.0661523e-01
   2.0130000e+03   1.0000000e+00   3.0000000e+01   1.3000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   5.0004785e-01
   2.0130000e+03   1.0000000e+00   3.0000000e+01   1.4000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   5.0267822e-01
   2.0130000e+03   1.0000000e+00   3.0000000e+01   1.5000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   5.0064307e-01
   2.0130000e+03   1.0000000e+00   3.0000000e+01   1.6000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   5.0895703e-01
   2.0130000e+03   1.0000000e+00   3.0000000e+01   1.7000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   5.2130469e-01
   2.0130000e+03   1.0000000e+00   3.0000000e+01   1.8000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   5.1758057e-01
   2.0130000e+03   1.0000000e+00   3.0000000e+01   1.9000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   5.2246094e-01
   2.0130000e+03   1.0000000e+00   3.0000000e+01   2.0000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   5.3152002e-01
   2.0130000e+03   1.0000000e+00   3.0000000e+01   2.1000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   5.3425586e-01
   2.0130000e+03   1.0000000e+00   3.0000000e+01   2.2000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   5.1097705e-01
   2.0130000e+03   1.0000000e+00   3.0000000e+01   2.3000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   5.1837695e-01
   2.0130000e+03   1.0000000e+00   3.1000000e+01   0.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   5.2966797e-01
   2.0130000e+03   1.0000000e+00   3.1000000e+01   1.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   5.2861328e-01
   2.0130000e+03   1.0000000e+00   3.1000000e+01   2.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   5.3926758e-01
   2.0130000e+03   1.0000000e+00   3.1000000e+01   3.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   5.5505127e-01
   2.0130000e+03   1.0000000e+00   3.1000000e+01   4.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   5.4731055e-01
   2.0130000e+03   1.0000000e+00   3.1000000e+01   5.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   5.4184229e-01
   2.0130000e+03   1.0000000e+00   3.1000000e+01   6.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   5.3161572e-01
   2.0130000e+03   1.0000000e+00   3.1000000e+01   7.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   5.3638525e-01
   2.0130000e+03   1.0000000e+00   3.1000000e+01   8.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   5.4437646e-01
   2.0130000e+03   1.0000000e+00   3.1000000e+01   9.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   5.4271045e-01
   2.0130000e+03   1.0000000e+00   3.1000000e+01   1.0000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   5.4201758e-01
   2.0130000e+03   1.0000000e+00   3.1000000e+01   1.1000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   5.4015918e-01
   2.0130000e+03   1.0000000e+00   3.1000000e+01   1.2000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   5.4510449e-01
   2.0130000e+03   1.0000000e+00   3.1000000e+01   1.3000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   5.5566943e-01
   2.0130000e+03   1.0000000e+00   3.1000000e+01   1.4000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   5.5792139e-01
   2.0130000e+03   1.0000000e+00   3.1000000e+01   1.5000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   5.6506104e-01
   2.0130000e+03   1.0000000e+00   3.1000000e+01   1.6000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   5.5594141e-01
   2.0130000e+03   1.0000000e+00   3.1000000e+01   1.7000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   5.5269727e-01
   2.0130000e+03   1.0000000e+00   3.1000000e+01   1.8000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   5.5995264e-01
   2.0130000e+03   1.0000000e+00   3.1000000e+01   1.9000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   5.6552979e-01
   2.0130000e+03   1.0000000e+00   3.1000000e+01   2.0000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   5.6237646e-01
   2.0130000e+03   1.0000000e+00   3.1000000e+01   2.1000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   5.6887939e-01
   2.0130000e+03   1.0000000e+00   3.1000000e+01   2.2000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   5.5868213e-01
   2.0130000e+03   1.0000000e+00   3.1000000e+01   2.3000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   5.6449561e-01
   2.0130000e+03   2.0000000e+00   1.0000000e+00   0.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   5.8176270e-01
   2.0130000e+03   2.0000000e+00   1.0000000e+00   1.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   5.9957275e-01
   2.0130000e+03   2.0000000e+00   1.0000000e+00   2.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   5.8451563e-01
   2.0130000e+03   2.0000000e+00   1.0000000e+00   3.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   5.8967139e-01
   2.0130000e+03   2.0000000e+00   1.0000000e+00   4.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   5.9264355e-01
   2.0130000e+03   2.0000000e+00   1.0000000e+00   5.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   5.9002197e-01
   2.0130000e+03   2.0000000e+00   1.0000000e+00   6.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.0563770e-01
   2.0130000e+03   2.0000000e+00   1.0000000e+00   7.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.0690625e-01
   2.0130000e+03   2.0000000e+00   1.0000000e+00   8.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.0792188e-01
   2.0130000e+03   2.0000000e+00   1.0000000e+00   9.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.1019873e-01
   2.0130000e+03   2.0000000e+00   1.0000000e+00   1.0000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.1877295e-01
   2.0130000e+03   2.0000000e+00   1.0000000e+00   1.1000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.2431592e-01
   2.0130000e+03   2.0000000e+00   1.0000000e+00   1.2000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.2922168e-01
   2.0130000e+03   2.0000000e+00   1.0000000e+00   1.3000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.4149219e-01
   2.0130000e+03   2.0000000e+00   1.0000000e+00   1.4000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.4353271e-01
   2.0130000e+03   2.0000000e+00   1.0000000e+00   1.5000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.3510449e-01
   2.0130000e+03   2.0000000e+00   1.0000000e+00   1.6000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.3936182e-01
   2.0130000e+03   2.0000000e+00   1.0000000e+00   1.7000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.4191553e-01
   2.0130000e+03   2.0000000e+00   1.0000000e+00   1.8000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.4040332e-01
   2.0130000e+03   2.0000000e+00   1.0000000e+00   1.9000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.4570117e-01
   2.0130000e+03   2.0000000e+00   1.0000000e+00   2.0000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.4479785e-01
   2.0130000e+03   2.0000000e+00   1.0000000e+00   2.1000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.5194629e-01
   2.0130000e+03   2.0000000e+00   1.0000000e+00   2.2000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.6987549e-01
   2.0130000e+03   2.0000000e+00   1.0000000e+00   2.3000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.7741260e-01
   2.0130000e+03   2.0000000e+00   2.0000000e+00   0.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.8029346e-01
   2.0130000e+03   2.0000000e+00   2.0000000e+00   1.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.7378418e-01
   2.0130000e+03   2.0000000e+00   2.0000000e+00   2.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.6857959e-01
   2.0130000e+03   2.0000000e+00   2.0000000e+00   3.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.6454736e-01
   2.0130000e+03   2.0000000e+00   2.0000000e+00   4.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.7375635e-01
   2.0130000e+03   2.0000000e+00   2.0000000e+00   5.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.6810596e-01
   2.0130000e+03   2.0000000e+00   2.0000000e+00   6.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.5913574e-01
   2.0130000e+03   2.0000000e+00   2.0000000e+00   7.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.6256104e-01
   2.0130000e+03   2.0000000e+00   2.0000000e+00   8.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.6604492e-01
   2.0130000e+03   2.0000000e+00   2.0000000e+00   9.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.6100488e-01
   2.0130000e+03   2.0000000e+00   2.0000000e+00   1.0000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.6262695e-01
   2.0130000e+03   2.0000000e+00   2.0000000e+00   1.1000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.5805566e-01
   2.0130000e+03   2.0000000e+00   2.0000000e+00   1.2000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.5671875e-01
   2.0130000e+03   2.0000000e+00   2.0000000e+00   1.3000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.6024512e-01
   2.0130000e+03   2.0000000e+00   2.0000000e+00   1.4000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.6190039e-01
   2.0130000e+03   2.0000000e+00   2.0000000e+00   1.5000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.6262158e-01
   2.0130000e+03   2.0000000e+00   2.0000000e+00   1.6000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.4987988e-01
   2.0130000e+03   2.0000000e+00   2.0000000e+00   1.7000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.4900684e-01
   2.0130000e+03   2.0000000e+00   2.0000000e+00   1.8000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.5118799e-01
   2.0130000e+03   2.0000000e+00   2.0000000e+00   1.9000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.3679297e-01
   2.0130000e+03   2.0000000e+00   2.0000000e+00   2.0000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   9.0546875e-01
   2.0130000e+03   2.0000000e+00   2.0000000e+00   2.1000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.0700781e-01
   2.0130000e+03   2.0000000e+00   2.0000000e+00   2.2000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.6653613e-01
   2.0130000e+03   2.0000000e+00   2.0000000e+00   2.3000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   8.3877246e-01
   2.0130000e+03   2.0000000e+00   3.0000000e+00   0.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   8.4491992e-01
   2.0130000e+03   2.0000000e+00   3.0000000e+00   1.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.5531592e-01
   2.0130000e+03   2.0000000e+00   3.0000000e+00   2.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   8.3124414e-01
   2.0130000e+03   2.0000000e+00   3.0000000e+00   3.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   7.6719775e-01
   2.0130000e+03   2.0000000e+00   3.0000000e+00   4.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   7.9157129e-01
   2.0130000e+03   2.0000000e+00   3.0000000e+00   5.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   7.0210205e-01
   2.0130000e+03   2.0000000e+00   3.0000000e+00   6.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   7.3180176e-01
   2.0130000e+03   2.0000000e+00   3.0000000e+00   7.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   1.8453105e+00
   2.0130000e+03   2.0000000e+00   3.0000000e+00   8.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   5.9841846e-01
   2.0130000e+03   2.0000000e+00   3.0000000e+00   9.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   1.2603716e+00
   2.0130000e+03   2.0000000e+00   3.0000000e+00   1.0000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   1.1420796e+00
   2.0130000e+03   2.0000000e+00   3.0000000e+00   1.1000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   1.1348682e+00
   2.0130000e+03   2.0000000e+00   3.0000000e+00   1.2000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   1.1883916e+00
   2.0130000e+03   2.0000000e+00   3.0000000e+00   1.3000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   1.4142095e+00
   2.0130000e+03   2.0000000e+00   3.0000000e+00   1.4000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   1.1118267e+00
   2.0130000e+03   2.0000000e+00   3.0000000e+00   1.5000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   1.2148623e+00
   2.0130000e+03   2.0000000e+00   3.0000000e+00   1.6000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   1.1063018e+00
   2.0130000e+03   2.0000000e+00   3.0000000e+00   1.7000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   2.3145786e+00
   2.0130000e+03   2.0000000e+00   3.0000000e+00   1.8000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   2.3840645e+00
   2.0130000e+03   2.0000000e+00   3.0000000e+00   1.9000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   1.5511724e+00
   2.0130000e+03   2.0000000e+00   3.0000000e+00   2.0000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   1.1862808e+00
   2.0130000e+03   2.0000000e+00   3.0000000e+00   2.1000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   1.3382017e+00
   2.0130000e+03   2.0000000e+00   3.0000000e+00   2.2000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   1.5473032e+00
   2.0130000e+03   2.0000000e+00   3.0000000e+00   2.3000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   1.9570464e+00
   2.0130000e+03   2.0000000e+00   4.0000000e+00   0.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   1.1729702e+00
   2.0130000e+03   2.0000000e+00   4.0000000e+00   1.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   1.6698750e+00
   2.0130000e+03   2.0000000e+00   4.0000000e+00   2.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   1.2404492e+00
   2.0130000e+03   2.0000000e+00   4.0000000e+00   3.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   1.5395283e+00
   2.0130000e+03   2.0000000e+00   4.0000000e+00   4.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   1.1248530e+00
   2.0130000e+03   2.0000000e+00   4.0000000e+00   5.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   1.5626665e+00
   2.0130000e+03   2.0000000e+00   4.0000000e+00   6.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   1.4122310e+00
   2.0130000e+03   2.0000000e+00   4.0000000e+00   7.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   1.6443232e+00
   2.0130000e+03   2.0000000e+00   4.0000000e+00   8.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   1.5907227e+00
   2.0130000e+03   2.0000000e+00   4.0000000e+00   9.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   1.3873027e+00
   2.0130000e+03   2.0000000e+00   4.0000000e+00   1.0000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   1.5576567e+00
   2.0130000e+03   2.0000000e+00   4.0000000e+00   1.1000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   1.1289907e+00
   2.0130000e+03   2.0000000e+00   4.0000000e+00   1.2000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   1.6013633e+00
   2.0130000e+03   2.0000000e+00   4.0000000e+00   1.3000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   1.7634155e+00
   2.0130000e+03   2.0000000e+00   4.0000000e+00   1.4000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   1.5678936e+00
   2.0130000e+03   2.0000000e+00   4.0000000e+00   1.5000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   1.1994834e+00
   2.0130000e+03   2.0000000e+00   4.0000000e+00   1.6000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   1.1691694e+00
   2.0130000e+03   2.0000000e+00   4.0000000e+00   1.7000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   3.5618530e+00
   2.0130000e+03   2.0000000e+00   4.0000000e+00   1.8000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   1.7397422e+00
   2.0130000e+03   2.0000000e+00   4.0000000e+00   1.9000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   1.3705508e+00
   2.0130000e+03   2.0000000e+00   4.0000000e+00   2.0000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   2.3186914e-01
   2.0130000e+03   2.0000000e+00   4.0000000e+00   2.1000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   1.9654736e-01
   2.0130000e+03   2.0000000e+00   4.0000000e+00   2.2000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   2.0114551e-01
   2.0130000e+03   2.0000000e+00   4.0000000e+00   2.3000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   2.3561719e-01
   2.0130000e+03   2.0000000e+00   5.0000000e+00   0.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   1.8495454e+00
